2026-07-14 10:59:20.983 python[82899:24060254] 2026-07-14 10:59:20.982507 [W:onnxruntime:, graph.cc:122 MergeShapeInfo] Error merging shape info for output. 'safe_name_19' source:{1,10,30,30} target:{1,1,1,1}. Falling back to lenient merge.
2026-07-14 10:59:22.976 python[82899:24060254] 2026-07-14 10:59:22.976930 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.977 python[82899:24060254] 2026-07-14 10:59:22.977144 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.977 python[82899:24060254] 2026-07-14 10:59:22.977309 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.977 python[82899:24060254] 2026-07-14 10:59:22.977513 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.977 python[82899:24060254] 2026-07-14 10:59:22.977678 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.977 python[82899:24060254] 2026-07-14 10:59:22.977882 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978046 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978216 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978344 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978483 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978609 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978738 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.978 python[82899:24060254] 2026-07-14 10:59:22.978877 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.979 python[82899:24060254] 2026-07-14 10:59:22.979043 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.979 python[82899:24060254] 2026-07-14 10:59:22.979208 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.979 python[82899:24060254] 2026-07-14 10:59:22.979419 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.979 python[82899:24060254] 2026-07-14 10:59:22.979585 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.979 python[82899:24060254] 2026-07-14 10:59:22.979799 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.979971 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.980179 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.980356 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.980570 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.980737 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.980 python[82899:24060254] 2026-07-14 10:59:22.980965 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.981 python[82899:24060254] 2026-07-14 10:59:22.981136 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.981 python[82899:24060254] 2026-07-14 10:59:22.981347 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.981 python[82899:24060254] 2026-07-14 10:59:22.981529 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.981 python[82899:24060254] 2026-07-14 10:59:22.981711 [W:onnxruntime:, execution_frame.cc:874 VerifyOutputSizes] Expected shape from model of {1,1,1,1} does not match actual shape of {1,10,30,30} for output output
2026-07-14 10:59:22.982 python[82899:24060254] 2026-07-14 10:59:22.982503 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,30,30}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.982 python[82899:24060254] 2026-07-14 10:59:22.982715 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.982 python[82899:24060254] 2026-07-14 10:59:22.982897 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.983 python[82899:24060254] 2026-07-14 10:59:22.983121 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.983 python[82899:24060254] 2026-07-14 10:59:22.983290 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.983 python[82899:24060254] 2026-07-14 10:59:22.983498 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.983 python[82899:24060254] 2026-07-14 10:59:22.983677 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.983 python[82899:24060254] 2026-07-14 10:59:22.983887 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.984 python[82899:24060254] 2026-07-14 10:59:22.984053 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:22.984 python[82899:24060254] 2026-07-14 10:59:22.984261 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
